timestamp,applied,status,hash,old_path,new_path,note
2026-06-30T15:19:48+08:00,yes,rename,F599EB40829FBAD4,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144040.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144040_F599EB40829FBAD4.jpg,
2026-06-30T15:19:48+08:00,yes,rename,F9C8F64E56D2AE57,F:\260629_客户补充物料\影视作品及高光片段\2025临江仙\23 阿月抱着十安去庙里救白九思 但是白没出现 十安还是死了.mov,F:\260629_客户补充物料\影视作品及高光片段\2025临江仙\23 阿月抱着十安去庙里救白九思 但是白没出现 十安还是死了_F9C8F64E56D2AE57.mov,
2026-06-30T15:19:48+08:00,yes,rename,343790B75C23791C,F:\260629_客户补充物料\获奖视频\2025奖项\1.星光大赏颁奖.mov,F:\260629_客户补充物料\获奖视频\2025奖项\1.星光大赏颁奖_343790B75C23791C.mov,
2026-06-30T15:19:48+08:00,yes,rename,CB8AD05CE9C0A180,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\白鹿尖叫之夜.mp4,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\白鹿尖叫之夜_CB8AD05CE9C0A180.mp4,
2026-06-30T15:19:48+08:00,yes,rename,7724D57A7D344439,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\颁奖cut.mp4,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\颁奖cut_7724D57A7D344439.mp4,
2026-06-30T15:19:48+08:00,yes,rename,1F1FFBABF69C1EEA,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021100(2).jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021100(2)_1F1FFBABF69C1EEA.jpg,
2026-06-30T15:19:48+08:00,yes,rename,B47C37CAFF00F886,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144038.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第一套 黑裙\2024-11-07 144038_B47C37CAFF00F886.jpg,
2026-06-30T15:19:48+08:00,yes,rename,9093CCFC2C0456AB,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_#白鹿爱奇艺国际版首位全球代言人..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_#白鹿爱奇艺国际版首位全球代言人..._0_9093CCFC2C0456AB.mp4,
2026-06-30T15:19:48+08:00,yes,rename,E9E0DAE2E7E67C0D,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\11.5 《北上》微博视界大会年度期待作品\2024-12-13 004828.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\11.5 《北上》微博视界大会年度期待作品\2024-12-13 004828_E9E0DAE2E7E67C0D.heic,
2026-06-30T15:19:48+08:00,yes,rename,7AA39F84B4DC1063,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-11 150334.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-11 150334_7AA39F84B4DC1063.heic,
2026-06-30T15:19:48+08:00,yes,rename,C3484712E8BF4A6B,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_#白鹿说一直没有自己的生活##白..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_#白鹿说一直没有自己的生活##白..._0_C3484712E8BF4A6B.mp4,
2026-06-30T15:19:48+08:00,yes,rename,E48D1C5548430A44,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第二套白裙\2024-11-07 144213.heic,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\1.13 2023年度微博之夜 年度瞩目演员\第二套白裙\2024-11-07 144213_E48D1C5548430A44.heic,
2026-06-30T15:19:48+08:00,yes,rename,8C68744917FBA186,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\白切黑眼神&认姐姐.mov,F:\260629_客户补充物料\影视作品及高光片段\2025白月梵星\白切黑眼神&认姐姐_8C68744917FBA186.mov,
2026-06-30T15:19:48+08:00,yes,rename,A2198D20B5496F0E,F:\260629_客户补充物料\影视作品及高光片段\2025北上\华子受挫失落.mov,F:\260629_客户补充物料\影视作品及高光片段\2025北上\华子受挫失落_A2198D20B5496F0E.mov,
2026-06-30T15:19:48+08:00,yes,rename,5EF7E4567355C7B0,F:\260629_客户补充物料\影视作品及高光片段\2025临江仙\临江仙-0415出片-净版.mp4,F:\260629_客户补充物料\影视作品及高光片段\2025临江仙\临江仙-0415出片-净版_5EF7E4567355C7B0.mp4,
2026-06-30T15:19:48+08:00,yes,rename,10C45CFFF2672CE9,F:\260629_客户补充物料\影视作品及高光片段\烈火军校\VID_20251226_230604.mp4,F:\260629_客户补充物料\影视作品及高光片段\烈火军校\VID_20251226_230604_10C45CFFF2672CE9.mp4,
2026-06-30T15:19:48+08:00,yes,rename,9A32A7CB3B4F0E2D,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_#白鹿说以后不太想接偶像剧##六..._0 (1).mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_#白鹿说以后不太想接偶像剧##六..._0 (1)_9A32A7CB3B4F0E2D.mp4,
2026-06-30T15:19:48+08:00,yes,rename,4E5D9C89BFF6886B,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】220614 《警察荣誉..._0.mp4,F:\260629_客户补充物料\十周年采访物料\十周年采访物料_video_【白鹿】220614 《警察荣誉..._0_4E5D9C89BFF6886B.mp4,
2026-06-30T15:19:48+08:00,yes,rename,038C0F9DEE822864,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021059.jpg,F:\260629_客户补充物料\获奖视频\白鹿获奖视频\爱奇艺2025年度观众瞩目演员\图\2024-12-07 021059_038C0F9DEE822864.jpg,
